Date,Text
Date,Text
Date,Text
Date,Text
2020-02-05 04:26:37,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:26:33,b'@pedrochb97 Well done to all of you. Fantastic win. #YNWA'
2020-02-05 04:26:23,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:25:38,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:25:31,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:25:24,b'RT @AdriSanMiguel: #YNWA COME ON BOYS\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4'
2020-02-05 04:25:11,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:24:28,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:24:25,b'@BartHobson Fantastic win. Congratulations to #LFC totos (kids) what a fabulous result #YNWA'
2020-02-05 04:24:21,b'RT @INDONESIANLFC_: Liverpool u23\xe2\x80\x99s 1-0 Shrewsbury | Highlights \n\n#LIVSHR\n#FACup\n#Liverpool\n#YNWA\n\nhttps://t.co/on2yrcS4tW'
2020-02-05 04:24:15,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:24:15,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:23:40,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:23:40,"b""RT @twt_liverpool: Our kids. #ynwa. Don't Direspect Them https://t.co/bPy106OJrR"""
2020-02-05 04:23:40,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:22:55,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:22:31,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:22:24,"b'@Robbo134139812 Go Sox,Go FSG mate #YNWA'"
2020-02-05 04:21:51,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:21:50,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:21:47,b'What an incredible performance by young guns. A win to send #LFC to the 5th round of FA Cup where Chelsea awaits.\xe2\x80\xa6 https://t.co/eSX4v1SHXO'
2020-02-05 04:21:41,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:21:28,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:21:23,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:21:19,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:21:18,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:20:52,"b'@JamesMilner ""when three midfielders get asked... Who\'s the quickest"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#YNWA \xf0\x9f\x94\xa5 \xf0\x9f\x99\x8f\xf0\x9f\x92\xaa'"
2020-02-05 04:20:51,b'RT @pasarwaktu: The Mighty Liverpool:))))) #Liverpool #YNWA'
2020-02-05 04:20:35,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:20:22,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:20:17,b'The kids stepped up....the FA need to respect season breaks.....#ynwa https://t.co/kPUzYHNw7H'
2020-02-05 04:20:11,b'@LordSadio Strength My Friend #YNWA'
2020-02-05 04:20:09,"b""can't wait to have the treble winning year...senior team with premier league and defending champions league and the\xe2\x80\xa6 https://t.co/GruO6LVgzs"""
2020-02-05 04:19:31,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:19:17,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:19:08,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:18:50,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:18:34,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:18:26,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:18:22,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:18:20,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:17:59,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:17:59,b'Being liverpool..the best in the world \n#YNWA \n#TheKop\n @LFC\n#MeraAdarshSid https://t.co/BNQA5Cq81K'
2020-02-05 04:17:37,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:17:29,b'RT @AdriSanMiguel: #YNWA COME ON BOYS\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4'
2020-02-05 04:17:18,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:17:16,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:16:40,"b'@mohd__anas Indeed bro .. indeed! Form is temporary, class is permanent! Hahaha #YNWA \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc'"
2020-02-05 04:16:37,b'45 years supporting LFC and I am in such a good place- #YNWA'
2020-02-05 04:16:35,"b""RT @twt_liverpool: Our kids. #ynwa. Don't Direspect Them https://t.co/bPy106OJrR"""
2020-02-05 04:16:21,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:16:20,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:16:11,"b'RT @CaroWozniacki: As a Life long @LFC supporter, I can\xe2\x80\x99t tell you how much pride this video gives me!!! Thank you so much #stevengerrard !\xe2\x80\xa6'"
2020-02-05 04:15:44,b'RT @AnnelizaWalsh78: What an amazing experience for most of these young lads\xe2\x98\xba They have done the whole club proud tonight\xf0\x9f\x92\xaa @LFC Well done l\xe2\x80\xa6'
2020-02-05 04:15:36,b'I cannot believe it! My goodness! \xf0\x9f\x98\x82 I guess the treble is still incoming reds! \xf0\x9f\x98\x82 #YNWA \xf0\x9f\x99\x8c https://t.co/lqsM7TwloE'
2020-02-05 04:15:22,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:15:09,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:15:08,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:14:55,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:14:53,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:14:30,b'RT @GVUWS_YWNWA: We are delighted to add Iowa Rush and Bondurant High School senior Emma De Costa to our 2020 recruiting class! Welcome to\xe2\x80\xa6'
2020-02-05 04:13:53,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:12:54,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:12:33,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:12:19,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:12:15,"b""RT @AcidhouZ: Some teams can't even sell out a game for their 1st team, we pack the stadium for our kids! #LiverpoolFamily \n#Liverpoolfc \n#\xe2\x80\xa6"""
2020-02-05 04:11:19,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 04:11:17,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:11:16,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:11:08,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:11:07,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:11:00,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:09:52,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:09:32,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 04:09:25,"b'RT @SamanthaQuek: Love that, the camera pans to @JamesMilner who despite being on a winter break is at Anfield supporting the kids \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb #LIVS\xe2\x80\xa6'"
2020-02-05 04:09:24,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 04:08:55,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:08:41,b'@curtisjr_10 @LFC @LiverpoolFC Great game. You were overly elaborate at times. \nWork more got the team and first te\xe2\x80\xa6 https://t.co/nX7tf7H2r7'
2020-02-05 04:08:35,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:08:18,b'RT @JNorb14: Everything about this club is unbelievable. #YNWA https://t.co/JAo5f8G6gU'
2020-02-05 04:08:17,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:08:09,b'@Jameson_Dew @SportingOmahaFC Klopp may need im for next FA cup game @LFC  @SportingOmahaFC #YNWA'
2020-02-05 04:07:59,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:06:57,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:06:46,b'RT @faizal_tahir: The kids are more than alright.\n\nKlopp is a proud dad.\n\n#YNWA'
2020-02-05 04:06:43,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:06:29,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:06:16,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:06:00,b'RT @TheRedmenTV: Another huge experience for the manager and players. \n\nWhatever the outcome. We will all be proud. #YNWA https://t.co/2DE3\xe2\x80\xa6'
2020-02-05 04:05:54,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:05:49,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:05:34,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:05:28,b'RT @INDONESIANLFC_: Liverpool u23\xe2\x80\x99s 1-0 Shrewsbury | Highlights \n\n#LIVSHR\n#FACup\n#Liverpool\n#YNWA\n\nhttps://t.co/on2yrcS4tW'
2020-02-05 04:05:27,b'@ASFCofficial owner should get fined for bad mouthing the winning team? sorry  @shrewsweb #FACup #Liverpool #LFC\xe2\x80\xa6 https://t.co/F9teaTKaIB'
2020-02-05 04:05:23,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:05:19,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:05:06,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:04:53,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:04:47,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:04:39,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 04:04:02,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:03:56,"b'RT @CaroWozniacki: As a Life long @LFC supporter, I can\xe2\x80\x99t tell you how much pride this video gives me!!! Thank you so much #stevengerrard !\xe2\x80\xa6'"
2020-02-05 04:03:49,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:03:37,b'So we are not losing a game at Anfield. Imagine even the Kids couldn\xe2\x80\x99t tarnish the name \xe2\x80\x9cFORTRESS\xe2\x80\x9d.\n\n#LIVSHR \n#Liverpoolfc #YNWA'
2020-02-05 04:02:37,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:02:37,b'Jurgen Klopp is everything we asked for in a manager before he came to us. Soon as the premier league title is offi\xe2\x80\xa6 https://t.co/LL49xeS8F9'
2020-02-05 04:02:19,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:01:51,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:01:41,"b""Liverpool's biggest unique transfer selling point is fun, and best European wonderkids will want it\xe2\x80\xa6 https://t.co/Uyy9DQFP2a"""
2020-02-05 04:01:41,"b""Guardiola's flawed argument, unique transfer proposal, power of surprise signing \xe2\x80\x94 Liverpool news round-up\xe2\x80\xa6 https://t.co/by4C4t747f"""
2020-02-05 04:01:33,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:01:32,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 04:01:24,b'RT @JHenderson: Another great day at Anfield! Time for a little break now to recharge the batteries \xf0\x9f\x94\x8b #YNWA https://t.co/WmpaBGCmyL'
2020-02-05 04:01:13,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:01:05,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 04:01:05,"b'@khoever51_ Well done son #YNWA Once a red, always a red xx \xf0\x9f\x98\x9c\xf0\x9f\x91\x8d\xf0\x9f\x91\x8a'"
2020-02-05 04:00:57,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 04:00:15,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 03:59:46,b'RT @MPBFirmino9: Our U23s selling out Anfield in an FA Cup game while the stadium in the blue half of Manchester goes half empty on Europea\xe2\x80\xa6'
2020-02-05 03:59:45,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 03:59:16,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 03:59:09,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 03:58:40,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 03:58:40,b'RT @faizal_tahir: The kids are more than alright.\n\nKlopp is a proud dad.\n\n#YNWA'
2020-02-05 03:58:34,"b'RT @tedthered77: My late Dad used to tell me about this and I have seen many homecomings under Shank\xe2\x80\x99s, 2005 was unreal and last year was s\xe2\x80\xa6'"
2020-02-05 03:58:20,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 03:58:18,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 03:58:08,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
2020-02-05 03:58:03,b'Good morning #YNWA'
2020-02-05 03:58:03,"b'RT @CaroWozniacki: As a Life long @LFC supporter, I can\xe2\x80\x99t tell you how much pride this video gives me!!! Thank you so much #stevengerrard !\xe2\x80\xa6'"
2020-02-05 03:57:54,"b'RT @JamesMilner: Outstanding performance from the boys, Critch and his staff &amp; fantastic turn out from the fans \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #younggunsfiring #FACup\xe2\x80\xa6'"
2020-02-05 03:57:49,"b""RT @twt_liverpool: Our kids. #ynwa. Don't Direspect Them https://t.co/bPy106OJrR"""
2020-02-05 03:57:40,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 03:57:16,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 03:57:08,"b""It's a fascinating,I usually bought goods from it,Apple Mac Mini $530\xe3\x80\x81Google Glass Explorer $830\xe3\x80\x81wnpqea #YNWA\xe2\x80\xa6 https://t.co/eRsE5Qyyha"""
2020-02-05 03:56:21,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 03:56:12,b'RT @andrewrobertso5: GO ON THE BOYS \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f #YNWA'
2020-02-05 03:56:10,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 03:56:03,b'the support from tge senior players is just so amazing..the love is just so real in liverpool #YNWA'
2020-02-05 03:55:50,b'RT @trentaa98: Yes boys \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x94\xb4 #YNWA'
2020-02-05 03:55:38,b'RT @faizal_tahir: The kids are more than alright.\n\nKlopp is a proud dad.\n\n#YNWA'
2020-02-05 03:55:35,"b'RT @JamesMilner: Full house tonight at Anfield - show them what you can do, lads \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x94\xb4 #FACup #YNWA https://t.co/4sXRBpU9e9'"
2020-02-05 03:54:54,"b'RT @joehardyy: What a night!! My @LFC debut in an unreal performance from the lads! Unbelievable support from the fans, I hope we did you a\xe2\x80\xa6'"
